"Station","Depth","Temp"
11744,99,12.25
11744,100,12.2
11744,115,11.44
11744,125,11.03
11744,139,10.55
11744,150,10.21
11744,159,9.96
11744,189,9.3
11744,200,9
11744,217,8.56
11744,247,8.1
11744,250,8.07
11744,296,7.61
11744,300,7.57
11744,350,7.08
11744,400,6.74
